customerID,Churn,Genero,customer.SeniorCitizen,Pareja,Dependientes,customer.tenure,ServicioTelefono,LineasMultiples,ServicioInternet,SeguridadOnline,RespaldoOnline,ProteccionDispositivo,SoporteTecnico,StreamingTV,StreamingPeliculas,Contrato,FacturacionSinPapel,MetodoPago,account.Charges.Monthly,TotalFacturado,Cuentas_Diarias
0285-INHLN,0,1,0,1,1,27,1,No,DSL,Yes,Yes,No,No,No,No,0,1,Credit card (automatic),54.75,1510.3,1.864567901234568
0289-IVARM,0,0,0,0,0,35,1,No,DSL,Yes,Yes,Yes,No,No,No,0,0,Electronic check,60.55,1982.6,1.8881904761904762
0292-WEGCH,0,0,0,1,1,54,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,0,1,Electronic check,86.2,4524.05,2.7926234567901234
0295-PPHDO,1,1,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,0,1,Electronic check,95.45,95.45,3.1816666666666666
0295-QVKPB,0,1,0,0,0,5,1,No,DSL,No,No,Yes,Yes,Yes,No,0,1,Credit card (automatic),63.95,318.1,2.1206666666666667
0297-RBCSG,0,1,0,0,0,19,1,No,DSL,No,Yes,No,Yes,No,Yes,1,1,Bank transfer (automatic),65.35,1231.85,2.1611403508771927
0298-XACET,0,1,0,1,1,52,0,No,DSL,No,Yes,Yes,Yes,Yes,No,2,0,Mailed check,50.2,2554.0,1.6371794871794871
0301-FIDRB,0,0,0,1,1,72,0,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2,1,Bank transfer (automatic),63.8,4684.3,2.1686574074074074
0301-KOBTQ,0,1,0,0,0,32,1,No,No,No,No,No,No,No,No,2,1,Bank transfer (automatic),20.05,614.45,0.6400520833333334
0302-JOIVN,1,0,0,1,0,8,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,0,0,Electronic check,101.15,842.9,3.5120833333333334
0303-UNCIP,0,1,0,0,0,41,1,Yes,DSL,No,No,Yes,No,No,Yes,1,0,Mailed check,65.0,2531.8,2.0583739837398376
0303-WMMRN,0,1,0,0,0,5,1,No,No,No,No,No,No,No,No,0,1,Mailed check,19.25,86.05,0.5736666666666667
0305-SQECB,0,0,0,0,1,11,0,No,DSL,Yes,No,No,Yes,No,No,1,1,Mailed check,36.05,402.6,1.22
0306-JAELE,1,1,0,0,0,5,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,0,1,Electronic check,96.1,453.4,3.0226666666666664
0307-BCOPK,0,0,0,0,0,16,1,No,No,No,No,No,No,No,No,1,0,Mailed check,19.05,326.65,0.6805208333333332
0308-GIQJT,0,1,1,0,0,71,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,1,0,Bank transfer (automatic),105.75,7382.85,3.4661267605633803
0308-IVGOK,0,0,0,0,0,11,0,No,DSL,No,Yes,Yes,Yes,No,No,1,1,Credit card (automatic),40.4,422.6,1.2806060606060607
0310-MVLET,1,0,0,1,1,61,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,0,1,Electronic check,99.15,6010.05,3.2841803278688526
0310-SUCIN,0,0,0,1,0,71,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,1,1,Bank transfer (automatic),84.8,6046.1,2.838544600938967
0310-VQXAM,0,1,0,0,0,9,1,No,No,No,No,No,No,No,No,0,0,Mailed check,19.85,178.8,0.6622222222222223
0311-QYWSS,0,0,0,0,0,6,1,No,DSL,Yes,No,No,No,No,No,0,1,Electronic check,49.45,314.6,1.7477777777777779
0311-UNPFF,1,0,0,0,0,26,1,No,Fiber optic,No,No,No,No,Yes,Yes,0,1,Bank transfer (automatic),88.8,2274.35,2.915833333333333
0314-TKOSI,0,0,0,0,0,6,1,No,DSL,Yes,Yes,No,No,No,No,0,0,Mailed check,55.15,322.9,1.7938888888888889
0315-LVCRK,0,1,0,0,0,11,1,No,Fiber optic,No,No,Yes,No,No,Yes,0,0,Electronic check,84.8,888.75,2.6931818181818183
0318-QUUOB,1,1,0,1,0,1,1,No,Fiber optic,No,No,No,No,Yes,No,0,1,Electronic check,80.55,80.55,2.685
0318-ZOPWS,0,0,0,1,0,49,1,No,No,No,No,No,No,No,No,2,1,Bank transfer (automatic),20.15,973.35,0.6621428571428571
0319-QZTCO,0,0,0,1,1,3,1,No,DSL,No,Yes,No,No,Yes,No,0,1,Credit card (automatic),58.7,168.6,1.8733333333333333
0320-DWVTU,0,0,0,0,0,53,1,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,2,0,Mailed check,99.5,5424.25,3.411477987421384
0320-JDNQG,1,1,0,1,1,23,1,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,0,1,Electronic check,99.85,2331.3,3.378695652173913
0322-CHQRU,1,1,0,0,0,2,1,No,DSL,No,No,No,No,No,No,0,0,Electronic check,45.35,89.5,1.4916666666666667
0322-YINQP,1,1,0,0,0,1,1,No,DSL,Yes,No,No,No,No,No,0,1,Mailed check,48.55,48.55,1.6183333333333332
0323-XWWTN,0,1,0,0,1,3,1,Yes,No,No,No,No,No,No,No,2,1,Mailed check,26.4,121.25,1.3472222222222223
0324-BRPCJ,1,0,1,1,0,68,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,0,1,Electronic check,100.2,6851.65,3.3586519607843135
0325-XBFAC,1,1,0,0,0,8,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,0,1,Electronic check,94.7,740.3,3.0845833333333332
0326-VDYXE,0,0,0,1,0,70,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,1,1,Electronic check,97.65,6982.5,3.325
0327-WFZSY,0,1,0,1,1,39,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,1,0,Electronic check,100.0,3835.55,3.2782478632478633
0328-GRPMV,1,0,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,0,1,Electronic check,70.1,70.1,2.3366666666666664
0329-GTIAJ,1,0,0,0,0,3,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,0,1,Electronic check,97.9,315.3,3.5033333333333334
0330-BGYZE,0,1,0,1,0,60,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,1,0,Bank transfer (automatic),102.5,6157.6,3.4208888888888893
0330-IVZHA,1,0,0,1,0,5,1,No,Fiber optic,No,No,No,No,No,No,0,0,Electronic check,69.95,330.15,2.201
0334-GDDSO,1,1,1,0,0,3,1,Yes,Fiber optic,No,Yes,No,No,No,No,0,1,Electronic check,81.35,233.7,2.5966666666666667
0334-ZFJSR,0,0,0,1,0,55,1,Yes,DSL,Yes,Yes,No,Yes,No,No,1,1,Credit card (automatic),66.05,3462.1,2.0982424242424242
0336-KXKFK,0,1,0,0,0,72,0,No,DSL,Yes,No,Yes,Yes,Yes,Yes,2,1,Credit card (automatic),61.2,4390.25,2.0325231481481483
0336-PIKEI,0,1,1,1,0,72,1,No,DSL,Yes,Yes,Yes,Yes,Yes,No,2,0,Bank transfer (automatic),74.4,5360.75,2.481828703703704
0337-CNPZE,1,0,0,0,0,41,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0,1,Electronic check,106.3,4443.45,3.612560975609756
0343-QLUZP,0,1,0,0,0,60,0,No,DSL,Yes,Yes,Yes,No,No,No,2,0,Bank transfer (automatic),39.6,2424.5,1.3469444444444445
0345-HKJVM,1,0,0,0,0,6,1,No,Fiber optic,No,No,No,No,Yes,Yes,0,0,Electronic check,89.3,577.6,3.208888888888889
0345-XMMUG,0,0,0,1,0,46,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,2,1,Credit card (automatic),108.9,4854.3,3.517608695652174
0347-UBKUZ,0,0,0,0,0,15,1,No,No,No,No,No,No,No,No,0,0,Mailed check,19.9,320.45,0.7121111111111111
0348-SDKOL,1,0,0,1,0,58,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,0,1,Credit card (automatic),102.1,5885.4,3.382413793103448
0354-VXMJC,0,1,0,1,1,23,1,No,No,No,No,No,No,No,No,2,0,Credit card (automatic),19.6,426.65,0.6183333333333333
0354-WYROK,1,0,1,1,1,31,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,0,1,Electronic check,98.9,2911.3,3.130430107526882
0356-ERHVT,0,1,0,1,0,11,1,No,DSL,No,No,No,No,No,No,0,1,Bank transfer (automatic),45.9,521.9,1.5815151515151515
0356-OBMAC,0,0,1,0,0,56,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,2,1,Bank transfer (automatic),99.9,5706.3,3.396607142857143
0357-NVCRI,0,0,0,0,1,25,1,No,No,No,No,No,No,No,No,0,0,Credit card (automatic),20.05,471.7,0.6289333333333333
0361-HJRDX,0,0,0,0,0,68,0,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2,0,Credit card (automatic),64.35,4539.6,2.225294117647059
0362-RAOQO,0,0,0,0,0,40,1,No,No,No,No,No,No,No,No,2,0,Credit card (automatic),19.65,830.25,0.691875
0362-ZBZWJ,1,1,0,0,0,36,1,Yes,Fiber optic,No,No,No,No,No,Yes,0,1,Electronic check,84.9,3067.2,2.84
0363-QJVFX,1,1,0,0,0,32,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,0,1,Credit card (automatic),108.15,3432.9,3.5759375
0363-SVHYR,0,1,0,1,1,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2,0,Bank transfer (automatic),86.85,6263.8,2.9407511737089203
0365-BZUWY,0,1,0,1,0,17,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0,1,Electronic check,102.55,1742.5,3.4166666666666665
0365-GXEZS,0,1,0,1,0,18,1,No,Fiber optic,No,No,Yes,Yes,No,No,0,0,Electronic check,78.2,1468.75,2.7199074074074074
0365-TRTPY,0,0,0,0,0,37,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,0,0,Bank transfer (automatic),91.2,3382.3,3.0471171171171174
0366-NQSHS,0,1,0,0,0,2,1,No,No,No,No,No,No,No,No,0,0,Mailed check,19.35,46.35,0.7725000000000001
0369-ZGOVK,0,0,0,1,1,28,1,No,Fiber optic,No,No,No,No,No,No,1,1,Bank transfer (automatic),70.4,1992.2,2.3716666666666666
0373-AIVNJ,0,1,0,0,0,9,0,No,DSL,Yes,Yes,Yes,No,No,No,1,0,Mailed check,39.55,373.0,1.3814814814814815
0374-AACSZ,0,0,0,0,0,1,1,No,DSL,Yes,No,No,No,No,No,0,0,Electronic check,50.15,50.15,1.6716666666666666
0374-FIUCA,0,1,0,1,0,65,1,No,No,No,No,No,No,No,No,2,1,Credit card (automatic),20.4,1414.45,0.7253589743589743
0374-IOEGQ,0,0,0,0,0,3,1,No,DSL,No,No,No,No,No,No,0,0,Electronic check,44.6,122.7,1.3633333333333333
0375-HVGXO,1,0,0,0,0,1,0,No,DSL,No,No,No,No,Yes,No,0,1,Electronic check,34.7,34.7,1.1566666666666667
0376-OIWME,0,1,0,1,0,36,1,No,Fiber optic,Yes,No,No,No,Yes,Yes,0,1,Electronic check,93.6,3366.05,3.1167129629629633
0376-YMCJC,1,1,0,0,0,23,1,Yes,Fiber optic,No,No,No,Yes,Yes,No,0,1,Electronic check,90.6,1943.2,2.816231884057971
0377-JBKKT,0,1,0,1,1,22,1,No,DSL,Yes,Yes,No,Yes,No,No,0,1,Mailed check,57.95,1271.8,1.926969696969697
0378-CJKPV,0,0,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,2,0,Credit card (automatic),112.1,7965.95,3.687939814814815
0378-NHQXU,1,0,0,1,1,17,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,0,0,Electronic check,88.25,1460.65,2.8640196078431375
0378-TOVMS,1,0,0,0,0,3,1,No,Fiber optic,No,No,No,Yes,No,Yes,0,0,Electronic check,85.8,272.2,3.0244444444444443
0378-XSZPU,1,1,0,1,0,58,1,No,DSL,Yes,Yes,Yes,No,No,No,1,0,Credit card (automatic),60.3,3563.8,2.04816091954023
0379-DJQHR,0,1,0,1,1,67,1,No,DSL,Yes,Yes,Yes,No,Yes,Yes,2,0,Credit card (automatic),81.35,5398.6,2.6858706467661695
0380-NEAVX,0,1,1,0,0,34,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,1,1,Electronic check,99.85,3343.15,3.2775980392156865
0380-ZCSBI,0,1,0,0,0,10,1,No,No,No,No,No,No,No,No,0,0,Credit card (automatic),20.0,198.7,0.6623333333333333
0383-CLDDA,0,0,0,0,0,69,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,2,1,Credit card (automatic),85.35,5897.4,2.848985507246377
0384-LPITE,0,1,0,0,0,40,0,No,DSL,Yes,Yes,Yes,No,Yes,Yes,1,0,Credit card (automatic),62.05,2511.55,2.0929583333333337
0384-RVBPI,0,1,0,0,0,20,1,No,DSL,Yes,No,Yes,No,No,Yes,0,0,Credit card (automatic),64.4,1398.6,2.331
0386-CWRGM,0,0,0,1,1,46,1,No,No,No,No,No,No,No,No,2,0,Mailed check,19.4,967.85,0.701340579710145
0388-EOPEX,1,0,0,1,0,2,1,No,Fiber optic,Yes,No,No,No,No,No,0,1,Electronic check,74.4,139.4,2.3233333333333333
0390-DCFDQ,1,0,1,1,0,1,1,No,Fiber optic,No,No,No,No,No,No,0,1,Mailed check,70.45,70.45,2.3483333333333336
0392-BZIUW,0,0,0,1,0,72,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,2,1,Credit card (automatic),105.0,7589.8,3.5137962962962965
0394-YONDK,0,1,0,1,1,70,1,Yes,No,No,No,No,No,No,No,2,0,Credit card (automatic),25.15,1790.15,0.852452380952381
0396-HUJBP,0,0,0,0,0,2,1,No,No,No,No,No,No,No,No,0,0,Mailed check,19.3,44.4,0.74
0396-UKGAI,0,1,0,0,1,23,1,No,DSL,No,Yes,No,Yes,No,No,0,1,Bank transfer (automatic),55.3,1284.2,1.8611594202898551
0396-YCHWO,0,1,0,1,0,36,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,0,1,Electronic check,95.4,3474.2,3.216851851851852
0397-GZBBC,1,1,1,1,0,59,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,0,1,Bank transfer (automatic),93.85,5574.75,3.1495762711864406
0397-ZXWQF,0,1,0,0,0,67,1,No,No,No,No,No,No,No,No,2,0,Bank transfer (automatic),20.5,1430.95,0.7119154228855722
0401-WDBXM,0,1,0,1,1,72,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,2,1,Bank transfer (automatic),105.55,7542.25,3.4917824074074075
0402-CQAJN,1,0,0,0,0,37,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0,1,Bank transfer (automatic),101.9,3545.35,3.194009009009009
0402-OAMEN,0,0,0,1,1,72,1,Yes,No,No,No,No,No,No,No,2,0,Bank transfer (automatic),24.45,1709.1,0.79125
0404-AHASP,0,1,0,1,0,72,1,No,No,No,No,No,No,No,No,2,0,Credit card (automatic),19.7,1421.9,0.6582870370370371
0404-SWRVG,1,1,0,0,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,0,1,Electronic check,74.4,229.55,2.5505555555555555
0406-BPDVR,1,0,1,1,0,54,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,1,1,Credit card (automatic),101.5,5373.1,3.3167283950617286
0407-BDJKB,1,1,0,1,0,60,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,0,1,Electronic check,95.75,5742.9,3.1904999999999997
0409-WTMPL,0,0,0,1,0,58,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,1,1,Credit card (automatic),110.65,6526.65,3.750948275862069
0410-IPFTY,0,0,0,1,0,31,1,No,Fiber optic,No,Yes,No,No,No,Yes,0,1,Bank transfer (automatic),83.85,2674.15,2.8754301075268818
0411-EZJZE,0,0,0,0,0,3,1,Yes,DSL,No,No,No,No,Yes,No,0,1,Electronic check,60.25,170.5,1.8944444444444444
0412-UCCNP,0,1,0,0,0,55,1,No,DSL,Yes,No,Yes,Yes,No,No,2,1,Electronic check,59.2,3175.85,1.9247575757575757
0415-MOSGF,1,0,0,0,0,1,1,No,DSL,No,No,No,No,No,No,0,0,Mailed check,44.4,44.4,1.48
0419-YAAPX,0,1,0,1,0,49,1,No,Fiber optic,No,Yes,No,No,Yes,No,0,1,Credit card (automatic),85.3,4297.95,2.9237755102040817
0420-BWTPW,1,1,0,0,1,8,0,No,DSL,No,No,No,No,No,No,0,0,Mailed check,25.5,215.2,0.8966666666666666
0420-HLGXF,0,0,1,0,0,39,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,0,1,Electronic check,99.75,4036.0,3.4495726495726498
0420-TXVSG,0,1,0,1,0,66,1,Yes,DSL,Yes,Yes,Yes,No,No,No,2,1,Credit card (automatic),66.1,4428.45,2.236590909090909
0422-OHQHQ,0,0,0,1,1,15,1,No,No,No,No,No,No,No,No,1,0,Mailed check,20.55,295.95,0.6576666666666666
0422-UXFAP,0,0,0,1,0,51,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,1,1,Electronic check,98.85,4947.55,3.2336928104575167
0423-UDIJQ,0,1,1,0,0,9,1,No,DSL,No,No,No,Yes,No,No,0,0,Mailed check,49.2,447.9,1.6588888888888889
0426-TIRNE,1,0,0,0,0,1,1,No,No,No,No,No,No,No,No,0,0,Mailed check,20.9,20.9,0.6966666666666667
0428-AXXLJ,0,1,0,0,0,25,1,No,No,No,No,No,No,No,No,1,1,Bank transfer (automatic),19.5,516.3,0.6883999999999999
0428-IKYCP,0,1,0,1,0,22,1,No,Fiber optic,No,No,Yes,No,Yes,No,0,1,Bank transfer (automatic),87.0,1850.65,2.8040151515151517
0430-IHCDJ,0,1,0,0,0,15,1,Yes,DSL,No,No,No,No,No,No,0,1,Electronic check,49.0,749.25,1.665
0431-APWVY,1,0,0,1,1,28,1,No,Fiber optic,No,No,No,No,Yes,Yes,1,1,Bank transfer (automatic),90.1,2598.95,3.093988095238095
0432-CAJZV,0,1,0,0,0,3,1,No,Fiber optic,No,No,No,No,Yes,Yes,0,0,Mailed check,90.7,237.65,2.6405555555555558
0434-CSFON,0,0,0,1,0,47,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,0,1,Electronic check,100.5,4707.1,3.3383687943262412
0436-TWFFZ,0,0,0,0,0,67,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,2,1,Mailed check,85.25,5714.2,2.8428855721393034
0439-IFYUN,0,0,1,0,0,18,1,No,Fiber optic,No,Yes,No,No,No,No,0,1,Electronic check,74.7,1294.6,2.397407407407407
0440-EKDCF,0,1,0,1,0,62,1,No,DSL,No,Yes,Yes,Yes,No,No,2,1,Credit card (automatic),60.15,3753.2,2.017849462365591
0440-MOGPM,0,0,0,0,0,41,1,Yes,DSL,No,Yes,Yes,No,Yes,Yes,1,1,Electronic check,80.55,3263.9,2.653577235772358
0440-QEXBZ,0,0,0,0,0,44,1,Yes,DSL,No,No,No,No,No,No,0,1,Mailed check,50.15,2139.1,1.6205303030303029
0440-UEDAI,0,0,0,0,0,53,1,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,1,1,Credit card (automatic),94.45,5042.75,3.171540880503145
0442-TDYUO,0,1,0,1,0,48,1,No,No,No,No,No,No,No,No,2,1,Mailed check,20.05,1036.0,0.7194444444444444
0442-ZXKVS,0,0,1,1,0,54,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,1,1,Bank transfer (automatic),115.6,6431.05,3.969783950617284
0447-BEMNG,1,0,0,1,0,48,0,No,DSL,Yes,No,Yes,No,No,Yes,0,1,Bank transfer (automatic),45.3,2145.0,1.4895833333333333
0447-RXSGD,0,1,0,0,0,24,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,0,1,Bank transfer (automatic),99.65,2404.85,3.3400694444444445
0454-OKRCT,0,1,0,0,0,33,1,No,Fiber optic,No,Yes,No,Yes,No,No,2,0,Bank transfer (automatic),80.6,2651.1,2.6778787878787877
0455-ENTCR,0,1,0,1,0,66,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,2,0,Electronic check,85.25,5538.35,2.797146464646465
0455-XFASS,0,0,0,1,1,3,1,No,Fiber optic,No,No,No,No,No,No,0,1,Electronic check,69.55,200.2,2.2244444444444444
0458-HEUZG,0,0,0,0,0,13,0,No,DSL,No,No,Yes,Yes,No,No,2,0,Mailed check,35.4,450.4,1.1548717948717948
0459-SPZHJ,0,1,0,1,1,63,1,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,2,0,Credit card (automatic),83.5,5435.0,2.875661375661376
0461-CVKMU,1,0,0,1,1,23,1,No,Fiber optic,No,Yes,Yes,Yes,No,No,0,0,Electronic check,83.8,1900.25,2.753985507246377
0463-TXOAK,0,1,0,0,1,52,1,Yes,No,No,No,No,No,No,No,2,0,Credit card (automatic),25.6,1334.5,0.8554487179487179
0463-WZZKO,0,1,0,0,0,3,1,No,No,No,No,No,No,No,No,0,1,Credit card (automatic),20.75,67.1,0.7455555555555555
0463-ZSDNT,0,1,0,0,0,10,1,No,DSL,No,No,No,No,No,Yes,0,1,Bank transfer (automatic),56.75,503.25,1.6775
0464-WJTKO,0,0,0,1,1,72,1,No,No,No,No,No,No,No,No,2,0,Bank transfer (automatic),20.1,1460.85,0.6763194444444444
0468-YRPXN,0,1,0,0,0,29,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,0,1,Credit card (automatic),98.8,2807.1,3.226551724137931
0471-ARVMX,0,0,1,1,0,62,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,1,1,Electronic check,104.85,6312.9,3.394032258064516
0471-LVHGK,1,1,0,1,0,41,1,Yes,DSL,No,No,Yes,No,Yes,Yes,1,1,Electronic check,73.0,3001.2,2.44
0475-RIJEP,1,1,0,0,0,43,1,Yes,Fiber optic,No,Yes,No,No,No,No,0,1,Electronic check,77.85,3365.85,2.6091860465116277
0479-HMSWA,0,0,0,0,1,26,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,2,1,Electronic check,105.45,2715.3,3.4811538461538465
0480-BIXDE,0,0,0,1,0,19,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,0,1,Electronic check,96.8,1743.05,3.057982456140351
0480-KYJVA,0,0,0,1,1,72,1,Yes,No,No,No,No,No,No,No,2,0,Credit card (automatic),24.25,1784.5,0.8261574074074074
0481-SUMCB,0,0,1,0,0,45,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,1,1,Bank transfer (automatic),102.15,4735.35,3.507666666666667
0484-FFVBJ,0,1,0,0,0,32,1,No,DSL,No,No,No,No,Yes,Yes,1,1,Bank transfer (automatic),64.85,2010.95,2.0947395833333333
0484-JPBRU,0,1,0,0,0,41,1,Yes,No,No,No,No,No,No,No,0,1,Bank transfer (automatic),25.25,996.45,0.8101219512195122
0485-ZBSLN,0,1,0,1,1,65,1,Yes,No,No,No,No,No,No,No,2,0,Credit card (automatic),24.75,1715.1,0.8795384615384615
0486-HECZI,1,1,0,1,0,55,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,0,1,Electronic check,96.75,5238.9,3.1750909090909087
0486-LGCCH,0,1,0,1,1,11,1,No,No,No,No,No,No,No,No,2,0,Mailed check,19.65,225.75,0.6840909090909091
0487-CRLZF,0,0,0,0,0,49,1,No,DSL,No,No,Yes,Yes,Yes,Yes,2,1,Bank transfer (automatic),74.45,3721.9,2.531904761904762
0487-RPVUM,0,1,0,1,0,61,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,0,0,Bank transfer (automatic),99.4,5943.65,3.2478961748633877
0487-VVUVK,0,1,0,1,1,25,1,No,No,No,No,No,No,No,No,0,1,Mailed check,19.15,477.6,0.6368
0488-GSLFR,1,0,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,0,1,Electronic check,69.5,69.5,2.316666666666667
0489-WMEMG,0,0,0,0,1,23,1,No,DSL,No,No,No,Yes,No,No,1,1,Electronic check,49.45,1119.35,1.622246376811594
0491-KAPQG,0,1,0,0,0,21,1,Yes,Fiber optic,No,No,No,No,No,No,0,1,Electronic check,73.7,1558.7,2.4741269841269844
0495-RVCBF,1,0,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,Yes,0,1,Electronic check,79.7,79.7,2.6566666666666667
0495-ZBNGW,1,1,1,1,0,5,1,Yes,Fiber optic,No,No,Yes,No,No,No,0,1,Bank transfer (automatic),79.9,343.95,2.2929999999999997
0496-AHOOK,0,1,0,1,0,24,1,No,DSL,Yes,No,No,Yes,Yes,Yes,1,0,Bank transfer (automatic),74.4,1712.9,2.379027777777778
0504-HHAPI,1,0,1,0,0,27,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,0,0,Credit card (automatic),88.3,2467.75,3.0466049382716047
0505-SPOOW,0,0,0,1,0,70,1,No,No,No,No,No,No,No,No,2,0,Bank transfer (automatic),19.8,1397.65,0.665547619047619
0506-LVNGN,1,0,1,0,0,5,1,No,Fiber optic,No,No,Yes,No,No,No,0,1,Credit card (automatic),75.55,349.65,2.331
0506-YLVKJ,0,1,0,1,1,46,1,No,No,No,No,No,No,No,No,2,1,Mailed check,20.2,917.45,0.6648188405797102
0508-OOLTO,0,0,0,1,1,2,1,No,Fiber optic,No,No,No,No,No,No,0,1,Electronic check,71.65,135.75,2.2625
0508-SQWPL,0,0,0,1,1,57,1,No,No,No,No,No,No,No,No,2,1,Bank transfer (automatic),20.1,1087.7,0.6360818713450292
0511-JTEOY,1,0,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,0,0,Mailed check,71.1,71.1,2.3699999999999997
0512-FLFDW,0,0,1,1,0,60,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,1,1,Credit card (automatic),100.5,6029.0,3.3494444444444444
0513-RBGPE,0,1,0,1,1,37,1,Yes,DSL,Yes,No,Yes,Yes,No,No,2,1,Credit card (automatic),62.8,2278.75,2.0529279279279278
0515-YPMCW,1,1,0,0,1,1,1,No,Fiber optic,No,No,No,No,No,No,0,1,Mailed check,70.45,70.45,2.3483333333333336
0516-OOHAR,0,1,0,1,1,28,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,1,0,Bank transfer (automatic),100.35,2799.0,3.3321428571428573
0516-QREYC,0,0,1,0,0,24,1,No,No,No,No,No,No,No,No,0,1,Mailed check,20.3,459.95,0.6388194444444444
0516-UXRMT,0,0,0,0,0,62,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,1,1,Electronic check,92.05,5755.8,3.0945161290322583
0516-VRYBW,1,0,0,0,1,18,1,No,No,No,No,No,No,No,No,1,0,Bank transfer (automatic),20.15,390.85,0.7237962962962964
0516-WJVXC,1,0,0,0,0,5,1,No,DSL,Yes,No,No,Yes,No,No,0,0,Electronic check,54.2,308.25,2.055
0519-DRGTI,0,0,0,1,1,20,1,No,No,No,No,No,No,No,No,0,0,Mailed check,20.35,442.6,0.7376666666666667
0519-XUZJU,1,0,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,0,0,Mailed check,70.75,70.75,2.3583333333333334
0520-FDVVT,1,1,0,0,0,35,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,1,1,Bank transfer (automatic),102.35,3626.1,3.4534285714285713
0523-VNGTF,0,0,1,0,0,52,0,No,DSL,No,Yes,Yes,Yes,Yes,No,0,1,Electronic check,50.5,2566.3,1.6450641025641026
0524-IAVZO,1,0,0,1,0,30,1,Yes,Fiber optic,No,No,No,No,No,Yes,0,1,Electronic check,85.0,2624.25,2.9158333333333335
0526-SXDJP,0,1,0,1,0,72,0,No,DSL,Yes,Yes,Yes,No,No,No,2,0,Bank transfer (automatic),42.1,2962.0,1.3712962962962962
